ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0055007	cardiac muscle cell differentiation	10/338	137/18860	0.072992700729927	4.07290631883557	4.87635849212942	0.00018362877558335	0.00505044249441298	0.00399747300933966	VEGFA/WT1/NEBL/MYLK3/CCNB1/BMP2/CXADR/RGS2/IGF1/EFNB2	10
GO:0002696	positive regulation of leukocyte activation	18/338	381/18860	0.047244094488189	2.63616456226995	4.35836880652284	0.000191957267219663	0.00524232593153416	0.00414935056495579	PTPRC/LGALS9/BTK/IL1RL1/CR1/VAV3/AIF1/NECTIN2/LGALS8/PYCARD/CD200/IGFBP2/IGF1/TYROBP/EFNB2/VTCN1/SOX4/CD2	18
GO:0045807	positive regulation of endocytosis	11/338	165/18860	0.0666666666666667	3.71992110453649	4.74033773168654	0.000197059384941129	0.00532636509205464	0.00421586835548202	PTPRC/VEGFA/BTK/MAGI2/ARRB1/CLU/C3/SNCA/PYCARD/CLIP3/FCN3	11
GO:0032355	response to estradiol	9/338	113/18860	0.079646017699115	4.44415353196837	4.96054707637861	0.000199627022725119	0.00532636509205464	0.00421586835548202	BMP7/GHR/MAP1B/RAMP3/IGFBP2/CRHBP/POSTN/HPGD/AIFM1	9
GO:0032760	positive regulation of tumor necrosis factor production	9/338	113/18860	0.079646017699115	4.44415353196837	4.96054707637861	0.000199627022725119	0.00532636509205464	0.00421586835548202	PTPRC/LGALS9/BTK/TLR2/LPL/CLU/PYCARD/TYROBP/CD2	9
GO:0072074	kidney mesenchyme development	4/338	17/18860	0.235294117647059	13.1291333101288	6.7585409022139	0.000200528443383181	0.00532636509205464	0.00421586835548202	WT1/BMP7/FOXD1/TCF21	4
GO:0001774	microglial cell activation	6/338	48/18860	0.125	6.97485207100592	5.59891702459805	0.000206227878233176	0.00544048783529427	0.00430619758630821	PTPRC/AIF1/CLU/SNCA/C1QA/TYROBP	6
GO:0048754	branching morphogenesis of an epithelial tube	11/338	166/18860	0.0662650602409639	3.69751194125615	4.71563346640398	0.000207733253250559	0.00544317267638966	0.00430832266343265	VEGFA/WT1/FGF1/BMP7/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/BMP2/KDR/IGF1	11
GO:0042116	macrophage activation	9/338	115/18860	0.0782608695652174	4.36686390532544	4.89221460748924	0.000227915483764735	0.00591355113361686	0.0046806316619057	PTPRC/IL1RL1/AIF1/CLU/VSIG4/SNCA/CD200/C1QA/TYROBP	9
GO:0150076	neuroinflammatory response	8/338	91/18860	0.0879120879120879	4.90539046752065	5.04473469412291	0.000228734571955268	0.00591355113361686	0.0046806316619057	PTPRC/AIF1/CLU/SNCA/CD200/C1QA/IGF1/TYROBP	8
GO:0002064	epithelial cell development	13/338	226/18860	0.0575221238938053	3.20966643975494	4.51441659944053	0.000231778605531987	0.00595256577651024	0.00471151212081753	VEGFA/RAB25/CLDN5/NPHS1/NPHS2/MAGI2/PODXL/EPB41L5/TJP1/KDR/TNMD/TMOD1/EXPH5	13
GO:0044706	multi-multicellular organism process	13/338	227/18860	0.0572687224669604	3.19552694002033	4.49556257925168	0.000241969245365262	0.00617339956267424	0.00488630415155888	LGALS9/VEGFA/CLIC5/IGFBP5/TPPP3/JUNB/ITGA3/GJA1/IGFBP2/CRHBP/RGS2/PTN/HPGD	13
GO:0007498	mesoderm development	10/338	142/18860	0.0704225352112676	3.92949412451038	4.73348300846805	0.000245894847236818	0.00623255044172798	0.00493312263187177	VEGFA/BTK/BMP7/EPB41L5/ETS2/FOXC1/ITGA3/GJA1/ZFPM2/ITGA8	10
GO:0002920	regulation of humoral immune response	6/338	50/18860	0.12	6.69585798816568	5.44782938110641	0.000259148535210487	0.00643428390634695	0.00509279657742942	PTPRC/CR1/KLK7/CLU/VSIG4/C3	6
GO:0007229	integrin-mediated signaling pathway	9/338	117/18860	0.0769230769230769	4.29221665908057	4.82542452229843	0.000259454782067932	0.00643428390634695	0.00509279657742942	VAV3/ITGB5/CCN2/FERMT1/ITGA3/PTN/TYROBP/LIMS2/ITGA8	9
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	9/338	117/18860	0.0769230769230769	4.29221665908057	4.82542452229843	0.000259454782067932	0.00643428390634695	0.00509279657742942	PTPRC/LGALS9/BTK/TLR2/LPL/CLU/PYCARD/TYROBP/CD2	9
GO:0061138	morphogenesis of a branching epithelium	12/338	199/18860	0.0603015075376884	3.3647527578722	4.53021238309408	0.000260490606832509	0.00643428390634695	0.00509279657742942	VEGFA/WT1/FGF1/BMP7/HS3ST3A1/FOXD1/CTNNBIP1/SULF1/TCF21/BMP2/KDR/IGF1	12
GO:0002269	leukocyte activation involved in inflammatory response	6/338	51/18860	0.117647058823529	6.56456665506439	5.37535714100738	0.000289326227502737	0.00710016554281183	0.00561984819164499	PTPRC/AIF1/CLU/SNCA/C1QA/TYROBP	6
GO:0050921	positive regulation of chemotaxis	10/338	145/18860	0.0689655172413793	3.84819424607223	4.65085104729585	0.00029111044902194	0.00710016554281183	0.00561984819164499	LGALS9/VEGFA/F3/S100A14/AIF1/LPAR1/KDR/SEMA5A/PTN/CXCL12	10
GO:0032271	regulation of protein polymerization	12/338	202/18860	0.0594059405940594	3.31478118226024	4.46814053079454	0.000298751165991382	0.00720377758704511	0.00570185810478096	NPHS1/TPPP3/CDC42EP3/MAP1B/CAPG/SNCA/PYCARD/CARMIL1/CLIP3/KIRREL1/KANK3/TMOD1	12
GO:0045927	positive regulation of growth	14/338	263/18860	0.0532319391634981	2.97027920894549	4.34668275085106	0.00029907379874014	0.00720377758704511	0.00570185810478096	VEGFA/WT1/TGFBR3/GHR/MAP1B/CCNB1/CPNE6/WFS1/SEMA5A/AGR2/IGF1/ZFPM2/IGFBP1/CXCL12	14
GO:2000401	regulation of lymphocyte migration	7/338	72/18860	0.0972222222222222	5.42488494411571	5.08161426523295	0.000302835828682638	0.00724936631871153	0.00573794201714471	LGALS9/AIF1/PYCARD/APOD/CD200/ECM1/CXCL12	7
GO:0031333	negative regulation of protein-containing complex assembly	10/338	146/18860	0.0684931506849315	3.82183675123612	4.62379681134284	0.000307645824916942	0.0073193282762448	0.00579331756834229	PTGER4/CTNNBIP1/CLU/CAPG/SNCA/CARMIL1/JAM3/CLIP3/KANK3/TMOD1	10
GO:0002685	regulation of leukocyte migration	13/338	233/18860	0.055793991416309	3.11323869263783	4.38458806697119	0.000311530072103699	0.00734517257094202	0.00581377357207105	LGALS9/VEGFA/S100A14/PTGER4/CHST2/AIF1/PYCARD/JAM3/APOD/CD200/ECM1/PTN/CXCL12	13
GO:0002040	sprouting angiogenesis	12/338	203/18860	0.0591133004926108	3.29845221091905	4.44770866307859	0.000312520235741473	0.00734517257094202	0.00581377357207105	ESM1/VEGFA/FGF1/TGFBR3/TBXA2R/TJP1/ROBO1/KDR/SEMA5A/PARVA/JCAD/EFNB2	12
GO:0050900	leukocyte migration	18/338	397/18860	0.0453400503778338	2.52992115421877	4.16185464965331	0.000316158604856815	0.00738592210623331	0.00584602721472716	PTPRO/LGALS9/VEGFA/S100A14/PTGER4/CHST2/VAV3/AIF1/C3/PYCARD/JAM3/APOD/ITGA3/CXADR/CD200/ECM1/PTN/CXCL12	18
GO:0001649	osteoblast differentiation	14/338	265/18860	0.0528301886792453	2.94786200736854	4.31376788536542	0.000322942835641889	0.00749923542885777	0.00593571578147967	VEGFA/IGFBP5/BMP7/NELL1/LTF/CTNNBIP1/JUNB/CRIM1/CCN2/LOX/PTPRB/BMP2/IGFBP2/IGF1	14
GO:0007266	Rho protein signal transduction	10/338	147/18860	0.0680272108843538	3.79583786177193	4.59698070549888	0.000324958612133509	0.00749954219202382	0.00593595858742745	ARHGEF3/ARRB1/RIPOR1/LPAR1/F2R/CDC42EP3/ROBO1/ARHGEF12/ITGA3/COL1A2	10
GO:0001935	endothelial cell proliferation	12/338	204/18860	0.0588235294117647	3.2822833275322	4.42740361476847	0.000326823782994334	0.00749954219202382	0.00593595858742745	VEGFA/F3/VASH1/PRKX/SULF1/KDR/ECM1/SEMA5A/TNMD/JCAD/CXCL12/SPARC	12
GO:0032722	positive regulation of chemokine production	7/338	73/18860	0.0958904109589041	5.35057145173057	5.03098194251776	0.000329884416631989	0.00752524569234619	0.00595630315107665	LGALS9/TLR2/IL1RL1/AIF1/LPL/PYCARD/POSTN	7
GO:0070371	ERK1 and ERK2 cascade	16/338	331/18860	0.0483383685800604	2.69722376159745	4.20824339128837	0.00033555528502839	0.00760984441719354	0.00602326384206085	PTPRC/LGALS9/VEGFA/ARHGAP8/FGF1/PTGER4/CHI3L1/ARRB1/F2R/CCN2/PYCARD/BMP2/KDR/RAMP3/IGF1/FGA	16
GO:0050680	negative regulation of epithelial cell proliferation	11/338	176/18860	0.0625	3.48742603550296	4.47863140131877	0.000344233483983938	0.00776126424935878	0.00614311407158606	TGFBR3/SERPINF1/VASH1/CDKN1C/SULF1/ROBO1/ZEB1/TNMD/EFNB2/LIMS2/SPARC	11
GO:0050867	positive regulation of cell activation	18/338	401/18860	0.0448877805486284	2.50468503297968	4.11421935501883	0.000356430121665185	0.00798980353651785	0.00632400507925574	PTPRC/LGALS9/BTK/IL1RL1/CR1/VAV3/AIF1/NECTIN2/LGALS8/PYCARD/CD200/IGFBP2/IGF1/TYROBP/EFNB2/VTCN1/SOX4/CD2	18
GO:0032635	interleukin-6 production	11/338	177/18860	0.0621468926553672	3.46772306355097	4.45588000346413	0.00036129321657271	0.00800625767925125	0.00633702868887833	MAPK13/LGALS9/BTK/TLR2/ARRB1/AIF1/LPL/F2R/PYCARD/CD200/TYROBP	11
GO:0032675	regulation of interleukin-6 production	11/338	177/18860	0.0621468926553672	3.46772306355097	4.45588000346413	0.00036129321657271	0.00800625767925125	0.00633702868887833	MAPK13/LGALS9/BTK/TLR2/ARRB1/AIF1/LPL/F2R/PYCARD/CD200/TYROBP	11
GO:0071634	regulation of transforming growth factor beta production	5/338	35/18860	0.142857142857143	7.97125950972105	5.57636920442394	0.000374563460362479	0.00824784605066291	0.00652824817017265	LGALS9/FERMT1/LUM/CD200/TYROBP	5
GO:0043254	regulation of protein-containing complex assembly	19/338	438/18860	0.04337899543379	2.42049660911621	4.06333480395593	0.000376448878537219	0.00824784605066291	0.00652824817017265	VEGFA/BTK/NPHS1/TPPP3/PTGER4/CTNNBIP1/CLU/CDC42EP3/MAP1B/CAPG/SNCA/PYCARD/CARMIL1/JAM3/FERMT1/CLIP3/KIRREL1/KANK3/TMOD1	19
GO:0055006	cardiac cell development	8/338	98/18860	0.0816326530612245	4.55500543412631	4.76636702610617	0.000380137504902793	0.00827269088751477	0.00654791309356235	VEGFA/TGFBR3/NEBL/MYLK3/CCNB1/CXADR/RGS2/IGF1	8
GO:0008064	regulation of actin polymerization or depolymerization	10/338	150/18860	0.0666666666666667	3.71992110453649	4.51792256531953	0.000381849321522729	0.00827269088751477	0.00654791309356235	NPHS1/CDC42EP3/CAPG/PYCARD/CARMIL1/KIRREL1/KANK3/SEMA5A/TMOD1/CXCL12	10
GO:0030239	myofibril assembly	7/338	75/18860	0.0933333333333333	5.20788954635109	4.93245468327023	0.000389787078751615	0.00838255217396567	0.00663486934102872	MYOZ1/TNNT2/NEBL/MYLK3/MYL9/TMOD1/CSRP1	7
GO:0071636	positive regulation of transforming growth factor beta production	4/338	20/18860	0.2	11.1597633136095	6.14089794032384	0.000391243409873075	0.00838255217396567	0.00663486934102872	LGALS9/FERMT1/LUM/CD200	4
GO:0010594	regulation of endothelial cell migration	13/338	239/18860	0.0543933054393306	3.03508207273898	4.27713658808295	0.000397477594520283	0.00844539225994222	0.00668460786351932	VEGFA/FGF1/TGFBR3/SERPINF1/VASH1/TBXA2R/ANXA3/KDR/SEMA5A/DCN/PTN/JCAD/SPARC	13
GO:0070372	regulation of ERK1 and ERK2 cascade	15/338	303/18860	0.0495049504950495	2.76231765188353	4.17758564445455	0.000398531919435128	0.00844539225994222	0.00668460786351932	PTPRC/LGALS9/VEGFA/ARHGAP8/FGF1/CHI3L1/ARRB1/F2R/CCN2/PYCARD/BMP2/KDR/RAMP3/IGF1/FGA	15
GO:0072080	nephron tubule development	8/338	99/18860	0.0808080808080808	4.50899527822605	4.72874755615915	0.000407223461263262	0.00858267708032027	0.00679327009750384	VEGFA/WT1/FGF1/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/BMP2	8
GO:0031334	positive regulation of protein-containing complex assembly	12/338	210/18860	0.0571428571428571	3.18850380388842	4.30815455845165	0.000424822266467457	0.00890519323978809	0.00704854468858665	VEGFA/BTK/NPHS1/TPPP3/CLU/CDC42EP3/MAP1B/SNCA/PYCARD/CARMIL1/FERMT1/KIRREL1	12
GO:0031342	negative regulation of cell killing	5/338	36/18860	0.138888888888889	7.74983563445102	5.47598476506143	0.000428652280237394	0.00893716958473448	0.00707385426809417	PTPRC/LGALS9/CR1/CLU/NECTIN2	5
GO:0001936	regulation of endothelial cell proliferation	11/338	181/18860	0.0607734806629834	3.39108829971558	4.36648357825438	0.000436814453627387	0.00901045984663302	0.0071318642036812	VEGFA/F3/VASH1/SULF1/KDR/ECM1/SEMA5A/TNMD/JCAD/CXCL12/SPARC	11
GO:0043524	negative regulation of neuron apoptotic process	11/338	181/18860	0.0607734806629834	3.39108829971558	4.36648357825438	0.000436814453627387	0.00901045984663302	0.0071318642036812	NDNF/GRIK2/NES/TYRO3/CLU/F2R/RETREG1/SNCA/KDR/WFS1/CHL1	11
GO:0030832	regulation of actin filament length	10/338	153/18860	0.065359477124183	3.64698147503577	4.44087229683767	0.000446802951942114	0.009167734643553	0.00725634869319523	NPHS1/CDC42EP3/CAPG/PYCARD/CARMIL1/KIRREL1/KANK3/SEMA5A/TMOD1/CXCL12	10
GO:0002090	regulation of receptor internalization	7/338	77/18860	0.0909090909090909	5.0726196880043	4.83738306877635	0.000458086901638456	0.00930084295577974	0.00736170518147003	VEGFA/MAGI2/ARRB1/LPAR1/USP46/RNF220/EFNB2	7
GO:0060411	cardiac septum morphogenesis	7/338	77/18860	0.0909090909090909	5.0726196880043	4.83738306877635	0.000458086901638456	0.00930084295577974	0.00736170518147003	BMP7/TGFBR3/ROBO1/FZD2/PARVA/ZFPM2/SOX4	7
GO:0034446	substrate adhesion-dependent cell spreading	8/338	101/18860	0.0792079207920792	4.41970824301365	4.65498880511846	0.000466105437047288	0.00941435877536136	0.00745155402647967	TYRO3/SRGAP2/CARMIL1/PARVA/POSTN/FGA/LIMS2/ITGA8	8
GO:0061900	glial cell activation	6/338	56/18860	0.107142857142857	5.97844463229079	5.04006705142325	0.00048393537375315	0.0097238413441177	0.00769651240722217	PTPRC/AIF1/CLU/SNCA/C1QA/TYROBP	6
GO:0019731	antibacterial humoral response	7/338	78/18860	0.0897435897435897	5.00758610226066	4.79107517830352	0.000495642280540366	0.00975720167363768	0.0077229174236116	JCHAIN/KLK7/LTF/RNASE6/MMP7/WFDC2/FGA	7
GO:0050853	B cell receptor signaling pathway	7/338	78/18860	0.0897435897435897	5.00758610226066	4.79107517830352	0.000495642280540366	0.00975720167363768	0.0077229174236116	PTPRC/IGLC3/BTK/IGLC1/IGLC7/VAV3/BLNK	7
GO:0022409	positive regulation of cell-cell adhesion	16/338	343/18860	0.0466472303206997	2.60286024807218	4.04698081378592	0.00049565980652569	0.00975720167363768	0.0077229174236116	PTPRC/LGALS9/BMP7/CR1/PODXL/CHST2/AIF1/TJP1/LGALS8/PYCARD/IGFBP2/IGF1/FGA/EFNB2/VTCN1/SOX4	16
GO:1902105	regulation of leukocyte differentiation	16/338	343/18860	0.0466472303206997	2.60286024807218	4.04698081378592	0.00049565980652569	0.00975720167363768	0.0077229174236116	PTPRC/LGALS9/BTK/CR1/LTF/CTNNBIP1/JUNB/MITF/ZEB1/CYP26B1/MAFB/TYROBP/SOX4/CD2/TMEM176B/EVI2B	16
GO:0001763	morphogenesis of a branching structure	12/338	214/18860	0.0560747663551402	3.12890560194658	4.23101136555658	0.000503082493481615	0.0098320716930113	0.00778217775218397	VEGFA/WT1/FGF1/BMP7/HS3ST3A1/FOXD1/CTNNBIP1/SULF1/TCF21/BMP2/KDR/IGF1	12
GO:0030282	bone mineralization	9/338	128/18860	0.0703125	3.92335428994083	4.48299343328196	0.000504533849125644	0.0098320716930113	0.00778217775218397	BMP7/NELL1/LTF/LOX/BMP2/COL1A2/ECM1/PTN/IGF1	9
GO:0046620	regulation of organ growth	8/338	103/18860	0.0776699029126214	4.3338886654794	4.58312556805493	0.000531712139166418	0.0102826566133161	0.00813881997894455	WT1/TGFBR3/CCNB1/FOXC1/RGS2/IGF1/ZFPM2/WWC3	8
GO:0045669	positive regulation of osteoblast differentiation	7/338	79/18860	0.0886075949367089	4.94419893640926	4.745552052591	0.000535610272276906	0.0102826566133161	0.00813881997894455	VEGFA/BMP7/NELL1/LTF/CTNNBIP1/BMP2/IGF1	7
GO:0072678	T cell migration	7/338	79/18860	0.0886075949367089	4.94419893640926	4.745552052591	0.000535610272276906	0.0102826566133161	0.00813881997894455	LGALS9/AIF1/PYCARD/APOD/CD200/ECM1/CXCL12	7
GO:0030041	actin filament polymerization	10/338	157/18860	0.0636942675159236	3.55406474955716	4.34110042629748	0.000547452850735508	0.010458237217499	0.00827779368807229	NPHS1/INF2/AIF1/CDC42EP3/CAPG/PYCARD/CARMIL1/KIRREL1/KANK3/TMOD1	10
GO:0032102	negative regulation of response to external stimulus	19/338	452/18860	0.0420353982300885	2.34552547520553	3.91139413155498	0.000552785814596076	0.010508349946096	0.00831745838680164	PTPRC/MYOZ1/PTPRO/LGALS9/CR1/TYRO3/PTGER4/LTF/AIF1/VSIG4/NECTIN2/IL10RA/ROBO1/EIF4E2/CD200/SEMA5A/PLAT/IGF1/FGA	19
GO:0032602	chemokine production	8/338	104/18860	0.0769230769230769	4.29221665908057	4.54787695631998	0.000567210238831647	0.0105852092571767	0.00837829325857805	LGALS9/TLR2/IL1RL1/AIF1/LPL/PYCARD/APOD/POSTN	8
GO:0032642	regulation of chemokine production	8/338	104/18860	0.0769230769230769	4.29221665908057	4.54787695631998	0.000567210238831647	0.0105852092571767	0.00837829325857805	LGALS9/TLR2/IL1RL1/AIF1/LPL/PYCARD/APOD/POSTN	8
GO:0061326	renal tubule development	8/338	104/18860	0.0769230769230769	4.29221665908057	4.54787695631998	0.000567210238831647	0.0105852092571767	0.00837829325857805	VEGFA/WT1/FGF1/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/BMP2	8
GO:0042060	wound healing	19/338	453/18860	0.0419426048565121	2.34034771477461	3.90075625469312	0.000567747170060021	0.0105852092571767	0.00837829325857805	MYOZ1/NDNF/VEGFA/F3/FGF1/PPL/F5/TYRO3/VAV3/TBXA2R/ITGB5/F2R/FERMT1/KDR/MYL9/PLAT/IGF1/FGA/CSRP1	19
GO:0038084	vascular endothelial growth factor signaling pathway	6/338	58/18860	0.103448275862069	5.77229136910835	4.91714102821099	0.000585473589504905	0.0108634764598087	0.00859854438174919	VEGFA/ROBO1/FOXC1/KDR/DCN/JCAD	6
GO:0001503	ossification	19/338	455/18860	0.0417582417582418	2.33006047207231	3.87956394738544	0.000598723810008544	0.0110564330248244	0.00875127132824518	VEGFA/IGFBP5/BMP7/NELL1/LTF/CTNNBIP1/JUNB/CRIM1/CCN2/LOX/FOXC1/PTPRB/BMP2/COL1A2/ECM1/IGFBP2/PTN/IGF1/XYLT1	19
GO:0010749	regulation of nitric oxide mediated signal transduction	3/338	10/18860	0.3	16.7396449704142	6.72532064593501	0.000623504315564018	0.0113789758170668	0.00900656699942097	VEGFA/GUCY1A1/KDR	3
GO:0071670	smooth muscle cell chemotaxis	3/338	10/18860	0.3	16.7396449704142	6.72532064593501	0.000623504315564018	0.0113789758170668	0.00900656699942097	AIF1/LPAR1/PARVA	3
GO:0035633	maintenance of blood-brain barrier	5/338	39/18860	0.128205128205128	7.15369443180094	5.19661597097058	0.00062653529642943	0.0113789758170668	0.00900656699942097	VEGFA/CLDN5/TJP1/JAM3/GJA1	5
GO:0051090	regulation of DNA-binding transcription factor activity	11/338	189/18860	0.0582010582010582	3.24755017062709	4.19498341398744	0.000627926979074857	0.0113789758170668	0.00900656699942097	LGALS9/BTK/TLR2/LTF/ARRB1/CLU/PYCARD/SGK1/ANXA3/RNF220/CYP1B1	11
GO:0001890	placenta development	10/338	160/18860	0.0625	3.48742603550296	4.26838027451105	0.000634685108766202	0.0114479481478853	0.00906115925171233	DNMT3L/BMP7/TPPP3/HTRA1/VASH1/CDKN1C/JUNB/MME/PCDH12/PTN	10
GO:0033002	muscle cell proliferation	13/338	252/18860	0.0515873015873016	2.87851037851038	4.05543795087792	0.000654697090657363	0.0117542375813391	0.00930359023565726	IGFBP5/TGFBR3/NPR1/CTNNBIP1/AIF1/CCNB1/FOXC1/APOD/BMP2/GJA1/IGF1/ZFPM2/HPGD	13
GO:0048608	reproductive structure development	15/338	318/18860	0.0471698113207547	2.6320196494362	3.96491969337632	0.00065796675832992	0.0117585027133799	0.00930696612801381	VEGFA/WT1/BMP7/SERPINF1/TYRO3/CDKN1C/SULF1/TCF21/C3/REC8/TLR5/FOXC1/KDR/IGF1/ZFPM2	15
GO:0002449	lymphocyte mediated immunity	17/338	388/18860	0.0438144329896907	2.44479350942475	3.88452951190108	0.000677483902043551	0.0120318280576477	0.00952330572354192	PTPRC/LGALS9/IGLC2/IGLC3/BTK/IGLC1/IGLC7/CR1/IL13RA2/CLU/NECTIN2/C3/C1QB/C1QA/TYROBP/C7/CD2	17
GO:0044092	negative regulation of molecular function	15/338	319/18860	0.0470219435736677	2.62376880414016	3.95117894155962	0.000679466308567523	0.0120318280576477	0.00952330572354192	PTPRC/NES/CR1/TNNT2/CDKN1C/LTF/ARRB1/RIPOR1/PYCARD/GPRC5A/RAMP3/ECM1/CRHBP/GZMA/CYP1B1	15
GO:0050679	positive regulation of epithelial cell proliferation	12/338	222/18860	0.0540540540540541	3.01615224692148	4.08200843820582	0.000696386061735223	0.0122330986743701	0.00968261332061103	VEGFA/F3/BTK/FGF1/KDR/ECM1/SEMA5A/PTN/IGF1/JCAD/CXCL12/NME1	12
GO:0050878	regulation of body fluid levels	17/338	389/18860	0.0437017994858612	2.43850869320515	3.87271758669787	0.000697141518059769	0.0122330986743701	0.00968261332061103	PTPRO/VEGFA/F3/F5/CORO2B/TYRO3/NPR1/VAV3/TBXA2R/F2R/MYL9/WFS1/PLAT/AGR2/FGA/CSRP1/NME1	17
GO:0060135	maternal process involved in female pregnancy	6/338	60/18860	0.1	5.57988165680473	4.79981719350078	0.000702813744131397	0.0122770797285656	0.00971742474104862	LGALS9/TPPP3/JUNB/ITGA3/RGS2/PTN	6
GO:0016525	negative regulation of angiogenesis	10/338	163/18860	0.0613496932515337	3.4232402802483	4.19737776985231	0.00073309569929023	0.0127486328333969	0.010090663484212	CLDN5/SERPINF1/NPR1/VASH1/SULF1/FOXC1/TNMD/DCN/THBS2/SPARC	10
GO:0061458	reproductive system development	15/338	323/18860	0.0464396284829721	2.59127631120963	3.89673501771302	0.000771548821213173	0.0133085392963014	0.010533834746075	VEGFA/WT1/BMP7/SERPINF1/TYRO3/CDKN1C/SULF1/TCF21/C3/REC8/TLR5/FOXC1/KDR/IGF1/ZFPM2	15
GO:0110020	regulation of actomyosin structure organization	8/338	109/18860	0.073394495412844	4.09532598664568	4.37805452809411	0.000774582053178742	0.0133085392963014	0.010533834746075	CORO2B/PTGER4/SYNPO/MYLK3/LPAR1/CCN2/TJP1/CARMIL1	8
GO:2000027	regulation of animal organ morphogenesis	7/338	84/18860	0.0833333333333333	4.64990138067061	4.52890254353454	0.000775587901228499	0.0133085392963014	0.010533834746075	VEGFA/WT1/FGF1/BMP7/SULF1/ROBO1/BMP2	7
GO:0031099	regeneration	11/338	194/18860	0.0567010309278351	3.16385042396145	4.09238243139885	0.000779474029567	0.0133163008222944	0.0105399780673191	MYOZ1/TGFBR3/KLK6/MAP1B/CCNB1/APOD/PTN/IGF1/POSTN/IGFBP1/CXCL12	11
GO:0002573	myeloid leukocyte differentiation	13/338	257/18860	0.0505836575875486	2.82250823106854	3.9739125657824	0.00078546929501277	0.0133598680967523	0.0105744619771802	VEGFA/TLR2/IL1RL1/TSPAN2/UBD/LTF/CTNNBIP1/JUNB/MITF/BMP2/MAFB/TYROBP/EVI2B	13
GO:2000181	negative regulation of blood vessel morphogenesis	10/338	165/18860	0.0606060606060606	3.38174645866954	4.15095959456736	0.000805437336297177	0.0134968292096646	0.0106828679936435	CLDN5/SERPINF1/NPR1/VASH1/SULF1/FOXC1/TNMD/DCN/THBS2/SPARC	10
GO:0030449	regulation of complement activation	4/338	24/18860	0.166666666666667	9.29980276134122	5.4960767935677	0.000810923467212961	0.0134968292096646	0.0106828679936435	CR1/CLU/VSIG4/C3	4
GO:0036303	lymph vessel morphogenesis	4/338	24/18860	0.166666666666667	9.29980276134122	5.4960767935677	0.000810923467212961	0.0134968292096646	0.0106828679936435	VEGFA/VASH1/LGALS8/FOXC1	4
GO:0098801	regulation of renal system process	4/338	24/18860	0.166666666666667	9.29980276134122	5.4960767935677	0.000810923467212961	0.0134968292096646	0.0106828679936435	PTPRO/CORO2B/NPR1/F2R	4
GO:2001026	regulation of endothelial cell chemotaxis	4/338	24/18860	0.166666666666667	9.29980276134122	5.4960767935677	0.000810923467212961	0.0134968292096646	0.0106828679936435	VEGFA/FGF1/KDR/SEMA5A	4
GO:0003093	regulation of glomerular filtration	3/338	11/18860	0.272727272727273	15.2178590640129	6.37177058601899	0.000845964849784334	0.0139352098603199	0.0110298504255294	PTPRO/CORO2B/F2R	3
GO:0032640	tumor necrosis factor production	11/338	196/18860	0.0561224489795918	3.13156623596184	4.05226879859104	0.000848042683608945	0.0139352098603199	0.0110298504255294	PTPRC/LGALS9/BTK/TLR2/LTF/LPL/CLU/PYCARD/IGF1/TYROBP/CD2	11
GO:0032680	regulation of tumor necrosis factor production	11/338	196/18860	0.0561224489795918	3.13156623596184	4.05226879859104	0.000848042683608945	0.0139352098603199	0.0110298504255294	PTPRC/LGALS9/BTK/TLR2/LTF/LPL/CLU/PYCARD/IGF1/TYROBP/CD2	11
GO:0010927	cellular component assembly involved in morphogenesis	9/338	138/18860	0.0652173913043478	3.63905325443787	4.20325092583078	0.000868196707850307	0.0141464992985021	0.0111970880145577	MYOZ1/PALS1/TNNT2/NEBL/MYLK3/NECTIN2/MYL9/TMOD1/CSRP1	9
GO:0032989	cellular anatomical entity morphogenesis	9/338	138/18860	0.0652173913043478	3.63905325443787	4.20325092583078	0.000868196707850307	0.0141464992985021	0.0111970880145577	MYOZ1/PALS1/TNNT2/NEBL/MYLK3/NECTIN2/MYL9/TMOD1/CSRP1	9
GO:0007584	response to nutrient	10/338	167/18860	0.0598802395209581	3.34124650108068	4.10525004373606	0.000883551639142466	0.0142565848031885	0.0112842217328785	SST/BMP7/F5/TBXA2R/LPL/MAP1B/CYP26B1/MAFB/IGFBP2/POSTN	10
GO:1901343	negative regulation of vasculature development	10/338	167/18860	0.0598802395209581	3.34124650108068	4.10525004373606	0.000883551639142466	0.0142565848031885	0.0112842217328785	CLDN5/SERPINF1/NPR1/VASH1/SULF1/FOXC1/TNMD/DCN/THBS2/SPARC	10
GO:0060421	positive regulation of heart growth	5/338	42/18860	0.119047619047619	6.64271625810087	4.94538225356892	0.000885981675494694	0.0142565848031885	0.0112842217328785	WT1/TGFBR3/CCNB1/IGF1/ZFPM2	5
GO:0048008	platelet-derived growth factor receptor signaling pathway	6/338	63/18860	0.0952380952380952	5.3141730064807	4.63337340586349	0.000911994324599222	0.0146145206231231	0.0115675313202755	VEGFA/F3/SNCA/LOX/APOD/PLAT	6
